customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
1635,66.0,Female,East,Graduate,Self-Employed,1188325.8139364978,382346.37875267334,Home,619.5608733724887,1,236,0.59,2023-06-23,0
1636,30.0,Male,South,Secondary,Unemployed,667816.1651180192,316656.6220596347,Other,584.6562112038645,1,215,0.79,2020-06-17,0
1637,40.0,Male,East,Primary,Self-Employed,882189.8207859449,157472.39361196492,Business,649.0574910286139,6,300,0.29,2021-01-22,0
1638,42.0,Female,South,Graduate,Unemployed,350625.6690201839,400343.80975292006,Car,531.8524670909985,0,221,1.24,2022-11-21,1
1639,52.0,Male,West,Graduate,Self-Employed,591306.2675665997,289459.77046544285,Car,724.5045079991017,9,154,0.52,2023-06-13,0
1640,58.0,Female,North,Post-Graduate,Salaried,815616.3264506627,112342.18287169756,Car,645.5503351646623,11,253,1.14,2018-04-29,0
1641,47.0,Male,West,Secondary,Salaried,726465.5995120131,231670.92561148747,Business,647.3003502561568,1,160,0.29,2022-05-12,0
1642,34.0,Other,South,Secondary,Salaried,906166.8336026404,273738.560412579,Other,643.0266698330795,9,215,1.44,2021-10-08,0
1643,66.0,Male,South,Primary,Self-Employed,,198211.07170438004,Education,781.7480069353427,3,62,0.45,2022-07-15,0
1644,37.0,Male,South,Secondary,Unemployed,262502.86279408366,495892.38316939963,Home,771.5102151063857,0,76,1.35,2019-11-08,0
1645,65.0,Female,North,Secondary,Salaried,980522.5575805677,504959.87282051815,Education,758.060887471935,3,161,1.25,2023-03-30,0
1646,,Male,East,Graduate,Self-Employed,465962.67768227286,221627.85392052677,Other,643.1966684592929,12,229,1.46,2019-06-07,0
1647,39.0,Other,West,Secondary,Self-Employed,826651.006875496,209795.23012089453,Education,560.750007000805,11,91,0.82,2024-12-23,1
1648,30.0,Female,West,Post-Graduate,Salaried,812714.2166221038,251294.9589181956,Business,648.7216445692869,10,243,1.15,2023-12-28,0
1649,36.0,Female,East,Post-Graduate,,284061.701242002,242791.83694123104,Car,675.1520336581746,12,46,0.68,2018-04-21,1
1650,66.0,Female,West,Graduate,Salaried,962281.3543100064,199535.8210040188,Other,715.0088243114623,9,147,0.44,2022-06-02,0
1651,53.0,Female,North,Post-Graduate,Salaried,558358.2013677577,42007.4261755071,Other,674.8946192880195,4,125,0.78,2024-08-21,0
1652,29.0,Female,West,Graduate,Salaried,713763.6554967404,645258.2722993017,Education,567.8804579048331,8,184,0.42,2024-04-30,1
1653,58.0,Female,South,Secondary,Salaried,610454.3590086108,268393.37001393264,Business,607.1667623727824,0,234,1.48,2018-04-22,0
1654,36.0,Female,East,Primary,Salaried,1105647.8755582273,245449.11749820327,Education,599.9090775000863,11,90,0.33,2018-12-10,1
1655,29.0,Male,North,Secondary,Salaried,1035872.5520460156,315711.64653932385,Education,693.1242440324656,4,223,0.97,2025-03-17,0
1656,26.0,Male,East,Graduate,Unemployed,246916.35405731946,257808.186890141,Other,695.0877962591974,1,172,1.01,2022-10-22,0
1657,24.0,Female,North,Post-Graduate,Salaried,1264706.7804770472,216390.9658613977,Education,705.5705510464696,8,86,0.9,2019-07-10,0
1658,45.0,Male,South,Secondary,Self-Employed,530423.3168712009,162295.98366050358,Car,,5,109,1.06,2023-03-07,0
1659,31.0,Female,East,Post-Graduate,Salaried,1225609.1692454596,107011.71696044953,Education,900.0,1,279,0.35,2020-01-15,0
1660,48.0,Male,West,Graduate,Salaried,635947.6069650039,136326.84247598157,Car,511.9312257380153,2,381,0.92,2018-07-25,0
1661,69.0,Male,North,Primary,Unemployed,614770.8234770162,153531.7963102774,Other,638.7849894928287,7,247,0.57,2020-12-01,0
1662,36.0,Female,East,Post-Graduate,Salaried,638168.0667305444,371558.3062546705,Business,657.8462336373115,0,98,1.42,2022-04-02,0
1663,64.0,Female,West,Secondary,Salaried,599802.5887551275,385505.82163237577,Car,750.2932469722383,11,115,1.19,2021-09-02,0
1664,33.0,Male,East,Secondary,Self-Employed,1331099.1344558054,172663.59585064955,Business,656.2236118396025,2,368,1.46,2020-05-16,0
1665,70.0,Female,East,Graduate,Salaried,680909.2001698414,70839.56347708528,Business,571.9240535312282,12,349,0.25,2023-02-06,1
1666,22.0,Female,East,Primary,,624425.8918653276,269563.79561773036,Car,702.9731846221895,9,265,0.57,2021-08-31,0
1667,52.0,Male,North,Graduate,Salaried,719252.689373236,652026.9541912769,Other,648.6198645708606,0,291,0.45,2021-10-14,0
1668,29.0,Female,West,Secondary,Salaried,458166.2007688237,214672.47138152015,Home,617.8356171572772,10,176,0.21,2022-04-02,0
1669,42.0,Male,South,Secondary,Salaried,1099280.1335725626,432773.0509750207,Business,520.8320473623912,10,135,0.52,2021-02-13,1
1670,69.0,Male,North,Post-Graduate,Salaried,332229.7910767172,287600.11731419124,Business,656.8149606488986,7,37,1.08,2022-09-23,1
1671,38.0,Other,North,Secondary,Unemployed,546497.8482321487,164688.3494639622,Other,668.3054328783569,0,191,0.5,2020-10-30,0
1672,53.0,Male,North,Secondary,Self-Employed,934165.0774616981,146795.16857704986,Other,570.308295671516,12,35,0.86,2018-12-02,1
1673,70.0,Female,South,Secondary,Self-Employed,710588.032691858,235318.2945313351,Education,709.548623056502,4,259,1.35,2023-04-11,0
1674,40.0,Female,West,Post-Graduate,Self-Employed,,170551.6766952497,Other,702.3837438920787,3,75,1.1,2018-03-21,0
1675,33.0,Male,West,Primary,Unemployed,1083291.0291713576,258797.50165450678,Business,653.913006591438,6,98,0.71,2024-01-19,0
1676,56.0,Female,West,Secondary,Salaried,950950.38708312,448234.1460067113,Car,650.9378286353633,4,122,0.68,2018-08-02,0
1677,62.0,Female,East,Primary,Unemployed,734369.0862852864,134606.20493482737,Home,725.6830197331399,7,303,0.79,2021-12-04,0
1678,70.0,Male,East,Primary,Self-Employed,1222335.6624629495,280376.80718587036,Education,679.4024295024825,11,212,0.43,2020-07-07,0
1679,59.0,Female,East,Graduate,Self-Employed,542915.9628009417,424015.3732978288,Car,,10,24,1.02,2025-04-16,1
1680,,Female,South,Graduate,Salaried,674922.5897518618,257019.26755311014,Home,634.1881373119882,0,125,0.67,2018-10-09,0
1681,31.0,Female,East,Secondary,Salaried,692389.9171243084,384919.8645422454,Home,694.5479521548864,4,297,1.31,2025-04-23,0
1682,48.0,Female,South,Graduate,Salaried,674394.5584957551,232434.50233677632,Home,487.41432605343516,3,392,1.18,2018-06-14,0
1683,22.0,Male,West,Secondary,Self-Employed,432697.33575970994,292264.3674734776,Car,575.4779160968297,2,119,0.99,2018-05-08,0
1684,52.0,Female,East,Post-Graduate,Salaried,304087.54370987543,334500.10289912915,Education,704.571013307118,4,257,0.67,2020-10-09,0
1685,40.0,Female,East,Post-Graduate,Self-Employed,804300.3935947984,201591.52606101838,Education,746.710208337289,9,288,0.47,2020-03-27,0
1686,46.0,Female,North,Secondary,,541631.5536123357,726023.7513246433,Home,731.6838992214409,2,340,1.21,2018-03-25,0
1687,60.0,Female,South,Post-Graduate,,1176952.19724532,358179.69835713156,Car,721.4634649798224,7,105,0.83,2024-12-19,0
1688,28.0,Female,West,Graduate,Salaried,681864.4191911902,514778.8908808568,Home,,12,339,0.49,2019-09-17,0
1689,35.0,Female,North,Secondary,Salaried,637127.6856271274,458406.66004925466,Other,567.6877272249849,2,51,0.45,2020-09-04,0
1690,64.0,Female,North,Secondary,Salaried,973584.9466006636,316046.5003159521,Education,634.2701292341412,0,355,0.42,2019-06-02,0
1691,29.0,Female,West,Secondary,Salaried,800548.1593619304,536539.0962475995,Business,490.5384759504652,8,70,1.21,2023-04-24,1
1692,26.0,Female,North,Graduate,Unemployed,656120.6430532378,294771.9706574273,Home,754.0524868968603,8,98,0.5,2019-04-14,0
1693,27.0,Female,South,Post-Graduate,Salaried,539817.0630588892,186299.77677978453,Other,584.6309758020552,5,205,0.88,2024-04-29,0
1694,61.0,Female,South,Graduate,Salaried,1614425.4509997687,270332.94712244446,Education,607.3323391981437,9,193,0.79,2020-06-11,0
1695,34.0,Male,East,Post-Graduate,Self-Employed,790446.4405654346,162253.71706451167,Car,734.6895242112462,0,125,0.95,2023-03-20,0
1696,55.0,Male,North,Graduate,Unemployed,971107.3943460991,93821.36078102613,Education,900.0,7,82,1.34,2020-11-15,1
1697,24.0,Male,East,Graduate,Self-Employed,444263.61994162615,175207.95793748475,Car,554.8477900779654,1,95,1.33,2022-02-19,0
1698,63.0,Female,North,Graduate,Salaried,555503.6533940813,278296.0534477392,Car,671.4377075060107,8,335,0.79,2019-11-19,0
1699,30.0,Female,South,Secondary,Unemployed,1228086.472072572,456325.8390971391,Home,691.6304332053983,7,340,0.22,2024-10-17,0
1700,57.0,Female,South,Graduate,Self-Employed,1049232.7348389088,174947.35826024762,Home,644.2639363860673,2,392,0.75,2024-10-23,0
1701,59.0,Male,South,Graduate,Salaried,814405.5259333209,444667.115768657,Education,646.8733509651274,12,100,0.99,2019-04-15,0
1702,26.0,Female,North,Primary,Salaried,604607.2770507442,146482.09874358698,Other,751.4702363115556,4,380,0.93,2019-11-02,0
1703,67.0,Male,South,Graduate,Salaried,641491.057010856,169437.39167681994,Education,700.9054756048521,8,147,1.05,2021-06-28,0
1704,44.0,Male,North,Primary,Salaried,530972.3161859678,553810.75045844,Business,690.0935947622037,12,202,0.4,2019-03-19,0
1705,19.0,Female,East,Secondary,Self-Employed,410787.66746533965,824409.6213407589,Car,712.0517194234994,0,262,1.04,2024-06-28,0
1706,22.0,Female,North,Graduate,Salaried,930961.0460652536,246025.14554609376,Car,625.9527780249106,8,204,0.44,2018-04-16,0
1707,46.0,Male,East,Secondary,Unemployed,834707.8056980146,301836.2693759521,Home,823.8532531314416,3,239,1.18,2021-07-01,0
1708,54.0,Male,North,Secondary,Salaried,884019.7040855682,146795.88664506213,Other,465.39747853340134,3,90,0.64,2024-06-16,0
1709,55.0,Male,East,Secondary,Salaried,615775.503009434,227425.03252696848,Home,766.6336819295025,3,361,1.12,2022-03-18,0
1710,36.0,Male,South,Post-Graduate,Salaried,763909.7437832908,268694.5681392235,Business,722.1686014994488,9,173,0.26,2022-06-13,0
1711,25.0,Female,East,Primary,,591989.0587564664,496674.6525528402,Education,669.8630601240683,11,264,0.73,2020-03-23,0
1712,65.0,Male,South,Post-Graduate,Self-Employed,518172.9843074234,116400.42091128875,Education,656.4023166081689,8,159,1.12,2018-11-08,0
1713,62.0,Female,South,Primary,Self-Employed,1116765.609035544,647902.277534372,Other,637.5557362290315,5,90,0.49,2024-08-22,0
1714,18.0,Female,East,Post-Graduate,Salaried,730376.8242101857,252123.95509051642,Home,738.2754870370727,10,65,1.23,2025-01-13,0
1715,39.0,Male,North,Post-Graduate,Salaried,,154002.1551096718,Home,646.8108420800093,7,66,1.02,2020-09-21,0
1716,69.0,Male,North,Secondary,Salaried,908938.5034643753,140671.49690290436,Business,591.769220838153,11,98,0.96,2019-02-22,1
1717,34.0,Male,West,Secondary,Self-Employed,733510.221558256,307605.88810125034,Education,722.1586308257346,3,168,0.66,2021-05-20,0
1718,24.0,Male,North,Secondary,Salaried,760158.1860062886,136816.41367337864,Home,776.7812987247886,2,149,0.83,2024-09-25,0
1719,42.0,Male,West,Graduate,Salaried,428343.7057615732,202792.43098702005,Other,495.82647015369974,0,146,0.98,2019-05-11,0
1720,62.0,Female,North,Primary,Self-Employed,475971.24289085367,236818.302403631,Education,,9,384,0.81,2024-05-07,0
1721,21.0,Male,North,Primary,Unemployed,463046.3112178883,1426094.5161507265,Business,567.0614961976287,6,138,1.11,2018-06-18,1
1722,53.0,Other,South,Primary,Salaried,851364.6042051339,446514.31070314685,Other,,3,376,0.76,2021-11-23,0
1723,23.0,Male,West,Secondary,Salaried,717722.6632055163,194561.54231836702,Car,550.4088224405909,7,281,0.46,2023-12-23,1
1724,48.0,Female,North,Secondary,Self-Employed,475992.10905860306,241266.74229071886,Business,650.06792419717,2,263,0.48,2022-10-21,0
1725,36.0,Female,West,Graduate,Self-Employed,845024.7104088017,120850.26149315615,Other,547.6225372025093,0,122,0.21,2022-02-26,0
1726,61.0,Female,South,Post-Graduate,Salaried,835864.1152385265,96804.8372278415,Home,900.0,4,56,0.59,2018-10-10,0
1727,56.0,Female,South,Secondary,Unemployed,526258.5021751588,145142.85977552214,Car,594.9159961933107,1,161,1.17,2023-09-04,0
1728,44.0,Female,West,Graduate,Self-Employed,693043.1138426815,470498.79677087336,Business,661.0764540155471,2,56,1.23,2025-04-06,0
1729,27.0,Female,South,Secondary,Salaried,836785.4187651193,396345.0150761334,Home,668.7882879174009,5,27,0.46,2021-10-29,0
1730,43.0,Female,East,Graduate,Salaried,485411.1614701442,325044.74582559854,Car,749.2957823528068,2,250,1.45,2018-02-21,0
1731,36.0,Female,East,Post-Graduate,Salaried,841556.6912239876,129467.83575057398,Education,747.4519018555931,2,352,0.85,2022-09-17,0
1732,,Male,South,Post-Graduate,Self-Employed,775255.9010408904,187994.91833324044,Home,731.9689051278083,11,315,1.39,2023-07-01,0
1733,,Male,East,Post-Graduate,Salaried,450200.0736247434,174746.12510406866,Other,629.070626314742,5,126,1.12,2019-03-09,0
1734,62.0,Female,North,Primary,Self-Employed,754949.1837495255,246964.730690967,Business,502.70545776027296,4,367,1.14,2022-11-11,0
1735,30.0,Female,West,Graduate,Self-Employed,791412.1466639761,239299.98750554354,Car,500.93484813568045,9,37,0.31,2022-01-23,1
1736,67.0,Female,North,Graduate,Salaried,543499.7184653003,162595.6253962929,Home,731.418390088785,8,332,0.49,2025-02-16,0
1737,45.0,Female,West,Secondary,Self-Employed,563179.0875334477,319530.6259100205,Education,717.5003577365896,0,102,0.21,2023-02-27,0
1738,37.0,Other,South,Post-Graduate,Unemployed,447895.0172672025,300881.9247228495,Business,600.6636430044763,12,307,1.13,2019-09-19,0
1739,45.0,Male,North,Primary,Salaried,,186388.49373773817,Business,534.7410998962047,2,213,0.65,2022-11-19,0
1740,25.0,Male,South,Graduate,Salaried,696979.4973907131,312431.0849929853,Home,566.2279181464727,2,234,1.22,2019-12-23,0
1741,,Male,South,Secondary,Salaried,563869.4603264199,470778.3577258824,Education,663.9755441759622,10,300,0.64,2023-11-08,0
1742,56.0,Male,West,Secondary,Unemployed,328778.02543902816,547999.9028020544,Car,664.1248799883949,5,239,1.27,2025-04-18,0
1743,18.0,Female,West,Graduate,Unemployed,527852.9938408433,342946.95989117515,Home,733.40250185016,7,308,0.37,2021-01-11,0
1744,20.0,Male,West,Graduate,Salaried,595676.9732969995,337943.49019138835,Car,613.9716434234003,2,363,0.43,2024-11-27,0
1745,30.0,Female,North,Secondary,Self-Employed,904209.677408063,237977.29358277054,Business,630.4771177198686,2,213,0.64,2024-01-14,0
1746,45.0,Male,East,Secondary,Salaried,848691.2286942326,449035.1495641458,Car,740.0257044773151,5,177,0.73,2023-06-04,0
1747,66.0,Female,West,Graduate,Salaried,909055.2697187506,157129.29403942582,Education,479.99240788898925,7,123,0.65,2023-03-20,1
1748,42.0,Female,West,Primary,,515245.27575025795,423761.0744387715,Other,675.3962357533621,5,53,1.19,2022-11-20,0
1749,50.0,Male,North,Secondary,Salaried,735387.6947698358,232395.8932841966,Education,623.2616977094451,12,121,0.33,2024-08-23,0
1750,55.0,Female,West,Post-Graduate,Salaried,150000.0,565501.6054921524,Car,707.0207823162995,11,146,0.66,2021-01-04,1
1751,70.0,Male,North,Graduate,Salaried,807230.0995452472,360087.81221954967,Home,691.0085282289074,9,233,1.29,2021-08-13,0
1752,23.0,Male,South,Secondary,Salaried,852724.4184751994,259384.5229973057,Business,594.2952284488267,2,344,0.29,2020-10-02,0
1753,61.0,Male,West,Graduate,Unemployed,612093.708034769,238412.1495012634,Other,609.4132114816814,3,315,1.43,2018-12-21,0
1754,62.0,Male,West,Graduate,Salaried,773857.4529304454,348992.74996314547,Home,,0,198,1.48,2021-02-16,0
1755,49.0,Male,South,Post-Graduate,Salaried,321268.9311574868,340633.4235708065,Home,709.9993198609457,12,99,0.32,2023-01-21,1
1756,62.0,Female,South,Secondary,Salaried,499733.252400044,219878.08172580533,Education,669.1819056051704,7,160,0.58,2020-09-25,0
1757,64.0,Female,South,Secondary,Self-Employed,891362.3096080689,280946.03374273283,Car,761.880988436137,3,50,0.68,2023-03-19,0
1758,38.0,Female,West,Secondary,Salaried,827813.3196348936,420077.7296260398,Education,618.0479971071562,5,391,1.21,2024-05-23,0
1759,33.0,Male,East,Secondary,Salaried,597036.3722388081,135716.28840213953,Car,723.146847811842,10,82,0.97,2024-11-04,0
1760,38.0,Female,East,Graduate,Unemployed,902840.5793511777,385747.81668102543,Education,564.4059163548689,2,67,1.04,2022-04-02,0
1761,28.0,Male,East,Primary,Salaried,734574.5291999778,348226.1100119435,Home,433.61681617128284,10,106,1.18,2021-10-09,1
1762,54.0,Male,West,Graduate,Salaried,573944.7590194602,485688.9793233966,Business,642.4388847705786,11,323,0.35,2018-04-28,0
1763,53.0,Female,South,Secondary,Self-Employed,654293.1723491766,187619.8554704481,Car,604.665459595758,10,80,1.28,2023-07-18,0
1764,52.0,Male,West,Secondary,Salaried,586145.5771721161,269105.30302604433,Other,,5,353,1.12,2021-08-24,0
1765,36.0,Female,South,Post-Graduate,Salaried,404056.012295368,297311.05352701206,Other,721.8484314789293,11,293,0.95,2020-01-15,0
1766,37.0,Female,West,Secondary,Salaried,1014171.4514755253,388247.4832121582,Home,746.6597338834846,10,303,1.36,2023-06-21,0
1767,35.0,Male,West,Primary,Salaried,557993.8916768522,332554.3101645629,Education,658.4337023492689,8,99,1.11,2020-05-18,0
1768,64.0,Male,South,Graduate,Salaried,491909.82142577216,144382.6651206821,Education,635.3984744305468,8,199,0.46,2021-12-24,0
1769,58.0,Male,East,Primary,Salaried,317662.9198716603,310370.4976150744,Home,655.0166699122018,9,291,0.76,2020-11-24,1
1770,66.0,Female,South,Graduate,Salaried,150000.0,730960.2700625068,Other,597.7659004878938,2,96,0.84,2021-10-26,1
1771,31.0,Male,North,Graduate,Salaried,875374.2170297467,364353.12062820443,Other,695.0076758742722,2,240,0.27,2021-02-19,0
1772,32.0,Male,North,Secondary,Self-Employed,898402.171759053,608665.0967952346,Education,526.8502411070849,3,301,1.44,2024-09-07,0
1773,48.0,Male,South,Graduate,Salaried,998259.646148677,452042.14184894133,Car,564.1537497255846,11,47,0.37,2021-02-05,1
1774,18.0,Female,West,Secondary,Salaried,,530301.4872782751,Business,586.6991078954559,6,380,1.11,2024-03-26,1
1775,70.0,Male,North,Secondary,,619501.8681766012,313321.2592391126,Car,693.3084344785224,2,96,0.86,2018-02-11,0
1776,20.0,Male,North,Primary,Self-Employed,573069.2216742147,348335.91104197415,Other,625.8008114365405,9,183,0.23,2023-10-18,0
1777,33.0,Female,West,Secondary,Salaried,595860.5925404492,304906.020414927,Car,758.8312315762458,7,28,1.4,2020-02-22,0
1778,40.0,Female,West,Post-Graduate,Unemployed,979947.5876850467,268920.32699126477,Business,714.2647805102807,10,194,1.31,2018-12-17,0
1779,28.0,Male,East,Secondary,Salaried,693371.1878177605,388907.766368045,Car,585.9125459550123,7,326,0.88,2020-09-15,1
1780,29.0,Male,West,Secondary,Salaried,,206798.26472366226,Car,700.6772632318896,5,95,0.5,2022-07-23,0
1781,27.0,Male,South,Secondary,Self-Employed,589498.292009899,688789.6170462079,Car,617.3434377478385,3,264,0.36,2023-06-25,0
1782,49.0,Female,South,Graduate,Salaried,1030211.9765551768,168719.61211370683,Car,687.8544396019171,10,141,0.67,2024-03-24,0
1783,33.0,Male,East,Primary,Salaried,223815.2801413152,402598.0948090122,Home,718.1417730874379,11,204,0.53,2020-09-11,1
1784,25.0,Female,North,Secondary,Salaried,394868.95632048853,534632.946255965,Other,739.1771681450173,10,51,0.86,2023-05-05,1
1785,55.0,Female,North,Graduate,,794927.6310586395,245656.40796773773,Business,666.1617255870333,4,269,1.46,2025-03-30,0
1786,29.0,Female,West,Secondary,Salaried,1137652.687807734,153815.843504412,Other,778.0098949184174,11,76,0.95,2023-07-04,0
1787,41.0,Male,South,Secondary,Unemployed,643724.9500603074,478190.65636685386,Home,685.3051484849018,1,329,1.36,2023-01-10,0
1788,45.0,Female,North,Primary,Salaried,489407.2985681641,297062.4470244813,Home,660.8041727566105,12,391,1.05,2018-03-12,0
1789,70.0,Female,East,Secondary,Unemployed,950165.676289586,402986.37696519896,Home,625.7988489872051,5,163,0.82,2019-01-17,0
1790,25.0,Female,East,Post-Graduate,Salaried,780924.6105037249,254046.525524041,Home,599.4952783849305,2,337,1.31,2021-04-20,0
1791,45.0,Male,South,Primary,Self-Employed,1022553.4529985611,637916.2863888842,Car,683.5906980849364,5,103,0.81,2020-06-26,0
1792,53.0,Other,East,Primary,Self-Employed,377412.2288139145,93106.19234573438,Other,658.0606109583987,11,75,1.33,2022-07-15,1
1793,43.0,Male,East,Secondary,Self-Employed,1002917.1215027315,323867.18103205774,Education,670.8660480507511,4,298,0.58,2020-09-23,0
1794,25.0,Male,South,Graduate,Salaried,312885.6358079321,524853.650560608,Business,688.4596662045034,1,292,0.37,2021-06-08,0
1795,67.0,Male,West,Graduate,Salaried,627956.9634612831,282849.2989977033,Home,670.5281182514439,11,185,1.31,2024-07-10,0
1796,45.0,Female,West,Secondary,Salaried,803195.6882059816,312131.34210932924,Other,811.0636325542281,12,177,0.96,2022-02-20,0
1797,45.0,Male,East,Graduate,Unemployed,746503.3445497735,215991.4480921407,Home,607.762809265749,4,268,1.36,2023-04-23,0
1798,54.0,Male,West,Graduate,Self-Employed,965148.0839955916,271127.4417096402,Home,684.5834675295765,4,205,1.42,2024-03-17,0
1799,58.0,Male,West,Post-Graduate,Salaried,243334.9957476941,116316.6733728646,Home,631.7845427321007,8,97,0.27,2023-12-15,1
1800,53.0,,East,Graduate,Salaried,735251.8699247591,187359.46693506755,Home,453.08223091398077,10,41,0.85,2021-11-09,1
1801,44.0,Female,West,Secondary,Salaried,999910.5081959867,181067.0052417999,Home,634.5221741705244,7,127,0.69,2022-10-09,0
1802,34.0,Female,East,Secondary,Self-Employed,714823.5567680241,374955.261629696,Business,575.0802355265167,11,292,1.01,2024-03-04,1
1803,26.0,Male,North,Primary,Salaried,414415.0800583244,201655.30750886054,Other,644.6542032927669,11,271,1.23,2021-09-16,0
1804,50.0,Male,South,Secondary,Self-Employed,951876.8487066631,204589.78918652542,Home,647.8877982934636,6,34,0.56,2021-12-12,0
1805,70.0,Female,South,Post-Graduate,Unemployed,537922.4324640761,222134.49702422429,Home,900.0,11,389,0.92,2023-02-02,0
1806,37.0,Male,West,Secondary,Salaried,493919.2469842804,184550.35807979587,Home,607.5856499747065,12,323,1.12,2021-01-14,0
1807,30.0,Male,West,Secondary,Salaried,462466.06177912327,306971.7904710189,Home,617.5925667410447,2,179,0.37,2021-06-09,0
1808,45.0,Other,West,Graduate,Salaried,650328.7217627594,324102.7048159737,Car,706.0554922247959,9,224,1.26,2020-10-26,0
1809,65.0,Female,South,Secondary,Salaried,745765.0550932176,405351.2644690139,Car,585.2753176415101,3,132,0.99,2020-08-02,0
1810,46.0,Male,North,Primary,Salaried,382724.9863242301,371898.0517068413,Education,502.9237607432566,5,187,1.43,2019-05-10,1
1811,30.0,Female,North,Secondary,Salaried,434088.53081751394,353761.72507985093,Home,662.5625085541185,2,372,0.64,2020-02-28,0
1812,63.0,,South,Secondary,Unemployed,526379.2810344455,227638.88918420952,Education,735.6678998054596,10,272,0.34,2021-07-16,0
1813,52.0,Female,North,Graduate,Salaried,461252.8380283399,220454.83541324505,Business,705.1344380517509,8,205,0.86,2019-05-05,0
1814,23.0,Male,South,Primary,Salaried,709189.5566373575,173580.10963794234,Education,664.0387356424243,7,366,0.31,2024-01-04,0
1815,35.0,Male,North,Secondary,Unemployed,790305.3991002202,172022.08617616526,Other,750.0516274679022,5,246,1.46,2020-01-29,0
1816,68.0,Male,East,Secondary,Self-Employed,755968.4525666483,295708.87083707994,Car,736.5613791331933,3,35,0.25,2020-02-24,0
1817,,Female,East,Secondary,Salaried,756332.9721869506,187267.2424424744,Car,623.5268377816751,6,175,1.18,2020-06-05,0
1818,64.0,Female,South,Graduate,Salaried,1117747.9288221528,559143.8573357742,Home,669.8017382669656,12,373,0.88,2023-06-07,0
1819,42.0,Male,North,Secondary,Salaried,805920.8999067887,263352.72925535584,Home,673.2368178109152,10,130,0.68,2021-02-06,0
1820,19.0,Male,West,Secondary,Self-Employed,,568465.0163863358,Business,643.0599497005944,2,20,0.29,2024-08-11,0
1821,,Female,North,Post-Graduate,Self-Employed,596346.0625557568,357140.1380469468,Business,740.7398056699103,9,60,1.01,2023-11-19,0
1822,47.0,,East,Graduate,Self-Employed,936001.5356653729,181930.81979176166,Other,637.8287653282583,7,67,0.96,2024-09-10,0
1823,67.0,Male,East,Primary,Salaried,,260140.436799193,Home,609.9776887196003,0,127,0.57,2021-03-05,0
1824,62.0,Other,North,Graduate,Self-Employed,802862.0818971476,116223.90550065538,Home,442.67669940998763,2,180,1.38,2019-02-16,0
1825,22.0,Male,North,Graduate,Salaried,357158.28295440436,295142.2367314525,Business,586.135689410103,10,180,0.6,2020-03-06,1
1826,50.0,Female,West,Graduate,Salaried,741558.5329970304,190444.44354434672,Business,544.7665672957254,4,378,0.78,2021-04-28,0
1827,18.0,Other,West,Primary,Salaried,456154.9412076656,153778.87853363634,Business,646.7683078986852,4,147,0.91,2020-07-20,0
1828,,Male,North,Post-Graduate,Salaried,934008.9136209768,574395.452239245,Car,549.7048599629796,9,229,0.33,2022-01-18,1
1829,49.0,Male,North,Secondary,Salaried,918969.1154996961,449231.6107078452,Education,698.6947793335121,1,170,1.41,2020-01-05,0
1830,64.0,Male,North,Primary,Self-Employed,583343.1531102267,443086.14545160806,Education,738.675008657123,9,274,0.69,2021-05-23,0
1831,,Female,North,Primary,Unemployed,1212393.732156135,396747.61948207364,Home,647.5074593129505,7,237,0.31,2018-02-27,0
1832,28.0,Female,South,Primary,Salaried,628530.4259516313,144719.9070706769,Car,571.2785826989007,4,49,0.7,2023-12-28,0
1833,38.0,Female,North,Graduate,Salaried,296995.2748318682,219643.32366238363,Business,672.9120300945227,6,64,0.98,2019-06-03,1
1834,43.0,Male,West,Primary,Salaried,505220.50740933,226442.91908277362,Home,801.4780046470422,6,99,0.87,2021-01-28,0
1835,42.0,Female,East,Primary,Salaried,438964.7444105373,114134.34094895382,Car,776.5984503459649,4,58,1.1,2018-07-06,0
1836,39.0,Female,South,Post-Graduate,Salaried,794900.5254465636,203109.2828995712,Other,,7,259,0.27,2018-08-12,1
1837,44.0,Female,North,Secondary,Unemployed,391159.2433318869,204219.56890877057,Car,534.5455021225409,8,64,0.57,2024-03-16,1
1838,66.0,Female,East,Primary,Salaried,565196.4960484387,285786.2617154526,Home,514.0370848160042,3,97,1.26,2021-04-11,0
1839,30.0,Female,South,Primary,Salaried,778638.0426341925,951879.5666194718,Education,559.0416436999743,3,356,0.3,2019-06-02,0
1840,50.0,Female,East,Primary,Salaried,734661.4736779507,265548.25689491467,Business,670.1273975014903,7,368,1.31,2025-02-25,0
1841,51.0,Female,North,Secondary,Unemployed,696839.0469145551,285859.93362952647,Other,605.4644579864059,0,307,0.32,2023-07-04,0
1842,58.0,Male,North,Graduate,Self-Employed,731500.1297610168,236781.92849862538,Car,582.9063971292312,3,299,1.28,2019-02-25,0
1843,52.0,Male,West,Primary,Unemployed,607374.9756230863,388037.18049284274,Home,733.1287814013161,5,135,0.67,2018-02-20,0
1844,18.0,Female,North,Primary,Self-Employed,299061.9860834174,156849.40115698546,Home,692.4074495270102,12,288,1.0,2024-06-09,1
1845,38.0,Male,North,Graduate,Salaried,600790.4448138387,692468.9978383181,Business,513.6237898276951,3,354,0.4,2021-03-10,0
